EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 12-06-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
0.1mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SANTIAGO DE COMPOSTELA/LABACOLLA, SPAIN (STAID: 1394)
Blended and updated with sources:19729 908042 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
  1394, 19729,19620412,    0,    0
  1394, 19729,19620413,    0,    0
  1394, 19729,19620414,    0,    0
  1394, 19729,19620415,    0,    0
  1394, 19729,19620416,    0,    0
  1394, 19729,19620417,   10,    0
  1394, 19729,19620418,    5,    0
  1394, 19729,19620419,   60,    0
  1394, 19729,19620420,  229,    0
  1394, 19729,19620421,   43,    0
  1394, 19729,19620422,   30,    0
  1394, 19729,19620423,    5,    0
  1394, 19729,19620424,    0,    0
  1394, 19729,19620425,    0,    0
  1394, 19729,19620426,    5,    0
  1394, 19729,19620427,   23,    0
  1394, 19729,19620428,   55,    0
  1394, 19729,19620429,    0,    0
  1394, 19729,19620430,    8,    0
  1394, 19729,19620501,  170,    0
  1394, 19729,19620502,  140,    0
  1394, 19729,19620503,   30,    0
  1394, 19729,19620504,    0,    0
  1394, 19729,19620505,    0,    0
  1394, 19729,19620506,   20,    0
  1394, 19729,19620507,   30,    0
  1394, 19729,19620508,    0,    0
  1394, 19729,19620509,    0,    0
  1394, 19729,19620510,    0,    0
  1394, 19729,19620511,   32,    0
  1394, 19729,19620512,   19,    0
  1394, 19729,19620513,    3,    0
  1394, 19729,19620514,    0,    0
  1394, 19729,19620515,    0,    0
  1394, 19729,19620516,    0,    0
  1394, 19729,19620517,    0,    0
  1394, 19729,19620518,   26,    0
  1394, 19729,19620519,    0,    0
  1394, 19729,19620520,   90,    0
  1394, 19729,19620521,  130,    0
  1394, 19729,19620522,    0,    0
  1394, 19729,19620523,    0,    0
  1394, 19729,19620524,    0,    0
  1394, 19729,19620525,    0,    0
  1394, 19729,19620526,    0,    0
  1394, 19729,19620527,    0,    0
  1394, 19729,19620528,    0,    0
  1394, 19729,19620529,    0,    0
  1394, 19729,19620530,   11,    0
  1394, 19729,19620531,    3,    0
  1394, 19729,19620601,    0,    0
  1394, 19729,19620602,    0,    0
  1394, 19729,19620603,    0,    0
  1394, 19729,19620604,    0,    0
  1394, 19729,19620605,    0,    0
  1394, 19729,19620606,    0,    0
  1394, 19729,19620607,    0,    0
  1394, 19729,19620608,    0,    0
  1394, 19729,19620609,    0,    0
  1394, 19729,19620610,    0,    0
  1394, 19729,19620611,    0,    0
  1394, 19729,19620612,    0,    0
  1394, 19729,19620613,    0,    0
  1394, 19729,19620614,    0,    0
  1394, 19729,19620615,    0,    0
  1394, 19729,19620616,    0,    0
  1394, 19729,19620617,    0,    0
  1394, 19729,19620618,    5,    0
  1394, 19729,19620619,    0,    0
  1394, 19729,19620620,    0,    0
  1394, 19729,19620621,    0,    0
  1394, 19729,19620622,    0,    0
  1394, 19729,19620623,    0,    0
  1394, 19729,19620624,    0,    0
  1394, 19729,19620625,    0,    0
  1394, 19729,19620626,    0,    0
  1394, 19729,19620627,    0,    0
  1394, 19729,19620628,    0,    0
  1394, 19729,19620629,    0,    0
  1394, 19729,19620630,    0,    0
  1394, 19729,19620701,    0,    0
  1394, 19729,19620702,    0,    0
  1394, 19729,19620703,    0,    0
  1394, 19729,19620704,    0,    0
  1394, 19729,19620705,    0,    0
  1394, 19729,19620706,    0,    0
  1394, 19729,19620707,    0,    0
  1394, 19729,19620708,    0,    0
  1394, 19729,19620709,  208,    0
  1394, 19729,19620710,    0,    0
  1394, 19729,19620711,    0,    0
  1394, 19729,19620712,    0,    0
  1394, 19729,19620713,  140,    0
  1394, 19729,19620714,    1,    0
  1394, 19729,19620715,    8,    0
  1394, 19729,19620716,    0,    0
  1394, 19729,19620717,    0,    0
  1394, 19729,19620718,    0,    0
  1394, 19729,19620719,    0,    0
  1394, 19729,19620720,    2,    0
  1394, 19729,19620721,    0,    0
  1394, 19729,19620722,    0,    0
  1394, 19729,19620723,    0,    0
  1394, 19729,19620724,    0,    0
  1394, 19729,19620725,    0,    0
  1394, 19729,19620726,    0,    0
  1394, 19729,19620727,    0,    0
  1394, 19729,19620728,    0,    0
  1394, 19729,19620729,    0,    0
  1394, 19729,19620730,    0,    0
  1394, 19729,19620731,    0,    0
  1394, 19729,19620801,    0,    0
  1394, 19729,19620802,    0,    0
  1394, 19729,19620803,    0,    0
  1394, 19729,19620804,   14,    0
  1394, 19729,19620805,    0,    0
  1394, 19729,19620806,   73,    0
  1394, 19729,19620807,    0,    0
  1394, 19729,19620808,    0,    0
  1394, 19729,19620809,    0,    0
  1394, 19729,19620810,    0,    0
  1394, 19729,19620811,    0,    0
  1394, 19729,19620812,    0,    0
  1394, 19729,19620813,    0,    0
  1394, 19729,19620814,   64,    0
  1394, 19729,19620815,   23,    0
  1394, 19729,19620816,    0,    0
  1394, 19729,19620817,    0,    0
  1394, 19729,19620818,    0,    0
  1394, 19729,19620819,    0,    0
  1394, 19729,19620820,    0,    0
  1394, 19729,19620821,    0,    0
  1394, 19729,19620822,    0,    0
  1394, 19729,19620823,    0,    0
  1394, 19729,19620824,    0,    0
  1394, 19729,19620825,    0,    0
  1394, 19729,19620826,    0,    0
  1394, 19729,19620827,    0,    0
  1394, 19729,19620828,    0,    0
  1394, 19729,19620829,    0,    0
  1394, 19729,19620830,    0,    0
  1394, 19729,19620831,    0,    0
  1394, 19729,19620901,    0,    0
  1394, 19729,19620902,    0,    0
  1394, 19729,19620903,  196,    0
  1394, 19729,19620904,   38,    0
  1394, 19729,19620905,    4,    0
  1394, 19729,19620906,   60,    0
  1394, 19729,19620907,    3,    0
  1394, 19729,19620908,    0,    0
  1394, 19729,19620909,    0,    0
  1394, 19729,19620910,    0,    0
  1394, 19729,19620911,    0,    0
  1394, 19729,19620912,    6,    0
  1394, 19729,19620913,    0,    0
  1394, 19729,19620914,    0,    0
  1394, 19729,19620915,    0,    0
  1394, 19729,19620916,    0,    0
  1394, 19729,19620917,    0,    0
  1394, 19729,19620918,  113,    0
  1394, 19729,19620919,    0,    0
  1394, 19729,19620920,    0,    0
  1394, 19729,19620921,    0,    0
  1394, 19729,19620922,    0,    0
  1394, 19729,19620923,    0,    0
  1394, 19729,19620924,    0,    0
  1394, 19729,19620925,  138,    0
  1394, 19729,19620926,   10,    0
  1394, 19729,19620927,  382,    0
  1394, 19729,19620928,   16,    0
  1394, 19729,19620929,  200,    0
  1394, 19729,19620930,   90,    0
  1394, 19729,19621001,  390,    0
  1394, 19729,19621002,  140,    0
  1394, 19729,19621003,    0,    0
  1394, 19729,19621004,    0,    0
  1394, 19729,19621005,    0,    0
  1394, 19729,19621006,    0,    0
  1394, 19729,19621007,    0,    0
  1394, 19729,19621008,    0,    0
  1394, 19729,19621009,    0,    0
  1394, 19729,19621010,  200,    0
  1394, 19729,19621011,    0,    0
  1394, 19729,19621012,    0,    0
  1394, 19729,19621013,    0,    0
  1394, 19729,19621014,    0,    0
  1394, 19729,19621015,    0,    0
  1394, 19729,19621016,    0,    0
  1394, 19729,19621017,    0,    0
  1394, 19729,19621018,    0,    0
  1394, 19729,19621019,    0,    0
  1394, 19729,19621020,    0,    0
  1394, 19729,19621021,    0,    0
  1394, 19729,19621022,    0,    0
  1394, 19729,19621023,    0,    0
  1394, 19729,19621024,    7,    0
  1394, 19729,19621025,   94,    0
  1394, 19729,19621026,  340,    0
  1394, 19729,19621027,    0,    0
  1394, 19729,19621028,    0,    0
  1394, 19729,19621029,   12,    0
  1394, 19729,19621030,   12,    0
  1394, 19729,19621031,    4,    0
  1394, 19729,19621101,  312,    0
  1394, 19729,19621102,   76,    0
  1394, 19729,19621103,    0,    0
  1394, 19729,19621104,  170,    0
  1394, 19729,19621105,  124,    0
  1394, 19729,19621106,  125,    0
  1394, 19729,19621107,   14,    0
  1394, 19729,19621108,   53,    0
  1394, 19729,19621109,  350,    0
  1394, 19729,19621110,    3,    0
  1394, 19729,19621111,   22,    0
  1394, 19729,19621112,    0,    0
  1394, 19729,19621113,    0,    0
  1394, 19729,19621114,    0,    0
  1394, 19729,19621115,    3,    0
  1394, 19729,19621116,   21,    0
  1394, 19729,19621117,   46,    0
  1394, 19729,19621118,  120,    0
  1394, 19729,19621119,   45,    0
  1394, 19729,19621120,  245,    0
  1394, 19729,19621121,   69,    0
  1394, 19729,19621122,    0,    0
  1394, 19729,19621123,    0,    0
  1394, 19729,19621124,  135,    0
  1394, 19729,19621125,   15,    0
  1394, 19729,19621126,    0,    0
  1394, 19729,19621127,    0,    0
  1394, 19729,19621128,    0,    0
  1394, 19729,19621129,    0,    0
  1394, 19729,19621130,    0,    0
  1394, 19729,19621201,    0,    0
  1394, 19729,19621202,    0,    0
  1394, 19729,19621203,    0,    0
  1394, 19729,19621204,    0,    0
  1394, 19729,19621205,    0,    0
  1394, 19729,19621206,    0,    0
  1394, 19729,19621207,    0,    0
  1394, 19729,19621208,    0,    0
  1394, 19729,19621209,    0,    0
  1394, 19729,19621210,    0,    0
  1394, 19729,19621211,  229,    0
  1394, 19729,19621212,  172,    0
  1394, 19729,19621213,  101,    0
  1394, 19729,19621214,    0,    0
  1394, 19729,19621215,   31,    0
  1394, 19729,19621216,   24,    0
  1394, 19729,19621217,  116,    0
  1394, 19729,19621218,   69,    0
  1394, 19729,19621219,   48,    0
  1394, 19729,19621220,    0,    0
  1394, 19729,19621221,   14,    0
  1394, 19729,19621222,    0,    0
  1394, 19729,19621223,    0,    0
  1394, 19729,19621224,    0,    0
  1394, 19729,19621225,    0,    0
  1394, 19729,19621226,    0,    0
  1394, 19729,19621227,    0,    0
  1394, 19729,19621228,  154,    0
  1394, 19729,19621229,  218,    0
  1394, 19729,19621230,  575,    0
  1394, 19729,19621231,  110,    0
  1394, 19729,19630101,  521,    0
  1394, 19729,19630102,  210,    0
  1394, 19729,19630103,   60,    0
  1394, 19729,19630104,  430,    0
  1394, 19729,19630105,  154,    0
  1394, 19729,19630106,  208,    0
  1394, 19729,19630107,   50,    0
  1394, 19729,19630108,  360,    0
  1394, 19729,19630109,  338,    0
  1394, 19729,19630110,   90,    0
  1394, 19729,19630111,  173,    0
  1394, 19729,19630112,    0,    0
  1394, 19729,19630113,  230,    0
  1394, 19729,19630114,    5,    0
  1394, 19729,19630115,    8,    0
  1394, 19729,19630116,    7,    0
  1394, 19729,19630117,    8,    0
  1394, 19729,19630118,  108,    0
  1394, 19729,19630119,  410,    0
  1394, 19729,19630120,  192,    0
  1394, 19729,19630121,    0,    0
  1394, 19729,19630122,    0,    0
  1394, 19729,19630123,    0,    0
  1394, 19729,19630124,    0,    0
  1394, 19729,19630125,    0,    0
  1394, 19729,19630126,    0,    0
  1394, 19729,19630127,    0,    0
  1394, 19729,19630128,    0,    0
  1394, 19729,19630129,    0,    0
  1394, 19729,19630130,   73,    0
  1394, 19729,19630131,   40,    0
  1394, 19729,19630201,   54,    0
  1394, 19729,19630202,   49,    0
  1394, 19729,19630203,    0,    0
  1394, 19729,19630204,    0,    0
  1394, 19729,19630205,  549,    0
  1394, 19729,19630206,  462,    0
  1394, 19729,19630207,  134,    0
  1394, 19729,19630208,  350,    0
  1394, 19729,19630209,  254,    0
  1394, 19729,19630210,   79,    0
  1394, 19729,19630211,  110,    0
  1394, 19729,19630212,  118,    0
  1394, 19729,19630213,  145,    0
  1394, 19729,19630214,  280,    0
  1394, 19729,19630215,  385,    0
  1394, 19729,19630216,  110,    0
  1394, 19729,19630217,   55,    0
  1394, 19729,19630218,  335,    0
  1394, 19729,19630219,  170,    0
  1394, 19729,19630220,  109,    0
  1394, 19729,19630221,   95,    0
  1394, 19729,19630222,   83,    0
  1394, 19729,19630223,  126,    0
  1394, 19729,19630224,    0,    0
  1394, 19729,19630225,   46,    0
  1394, 19729,19630226,   43,    0
  1394, 19729,19630227,    6,    0
  1394, 19729,19630228,  152,    0
  1394, 19729,19630301,   13,    0
  1394, 19729,19630302,   52,    0
  1394, 19729,19630303,   66,    0
  1394, 19729,19630304,   30,    0
  1394, 19729,19630305,    0,    0
  1394, 19729,19630306,  120,    0
  1394, 19729,19630307,  248,    0
  1394, 19729,19630308,   55,    0
  1394, 19729,19630309,  601,    0
  1394, 19729,19630310,  477,    0
  1394, 19729,19630311,  312,    0
  1394, 19729,19630312,   20,    0
  1394, 19729,19630313,    0,    0
  1394, 19729,19630314,  160,    0
  1394, 19729,19630315,  231,    0
  1394, 19729,19630316,   87,    0
  1394, 19729,19630317,  231,    0
  1394, 19729,19630318,  260,    0
  1394, 19729,19630319,  292,    0
  1394, 19729,19630320,   60,    0
  1394, 19729,19630321,    0,    0
  1394, 19729,19630322,   13,    0
  1394, 19729,19630323,    0,    0
  1394, 19729,19630324,    0,    0
  1394, 19729,19630325,    4,    0
  1394, 19729,19630326,   80,    0
  1394, 19729,19630327,   76,    0
  1394, 19729,19630328,   77,    0
  1394, 19729,19630329,   24,    0
  1394, 19729,19630330,   41,    0
  1394, 19729,19630331,    0,    0
  1394, 19729,19630401,    0,    0
  1394, 19729,19630402,    0,    0
  1394, 19729,19630403,    0,    0
  1394, 19729,19630404,    5,    0
  1394, 19729,19630405,    3,    0
  1394, 19729,19630406,    4,    0
  1394, 19729,19630407,  153,    0
  1394, 19729,19630408,  384,    0
  1394, 19729,19630409,  148,    0
  1394, 19729,19630410,   70,    0
  1394, 19729,19630411,  187,    0
  1394, 19729,19630412,    0,    0
  1394, 19729,19630413,    0,    0
  1394, 19729,19630414,    0,    0
  1394, 19729,19630415,   23,    0
  1394, 19729,19630416,  103,    0
  1394, 19729,19630417,  107,    0
  1394, 19729,19630418,  236,    0
  1394, 19729,19630419,  209,    0
  1394, 19729,19630420,  249,    0
  1394, 19729,19630421,   39,    0
  1394, 19729,19630422,   97,    0
  1394, 19729,19630423,    0,    0
  1394, 19729,19630424,    0,    0
  1394, 19729,19630425,    0,    0
  1394, 19729,19630426,    0,    0
  1394, 19729,19630427,    0,    0
  1394, 19729,19630428,    0,    0
  1394, 19729,19630429,    0,    0
  1394, 19729,19630430,    0,    0
  1394, 19729,19630501,    0,    0
  1394, 19729,19630502,    0,    0
  1394, 19729,19630503,    0,    0
  1394, 19729,19630504,    0,    0
  1394, 19729,19630505,    0,    0
  1394, 19729,19630506,    0,    0
  1394, 19729,19630507,    0,    0
  1394, 19729,19630508,    0,    0
  1394, 19729,19630509,    7,    0
  1394, 19729,19630510,    3,    0
  1394, 19729,19630511,    0,    0
  1394, 19729,19630512,    0,    0
  1394, 19729,19630513,    3,    0
  1394, 19729,19630514,    0,    0
  1394, 19729,19630515,    0,    0
  1394, 19729,19630516,    0,    0
  1394, 19729,19630517,    0,    0
  1394, 19729,19630518,    0,    0
  1394, 19729,19630519,    0,    0
  1394, 19729,19630520,    0,    0
  1394, 19729,19630521,   21,    0
  1394, 19729,19630522,   28,    0
  1394, 19729,19630523,    0,    0
  1394, 19729,19630524,   42,    0
  1394, 19729,19630525,    0,    0
  1394, 19729,19630526,    0,    0
  1394, 19729,19630527,    0,    0
  1394, 19729,19630528,    0,    0
  1394, 19729,19630529,    0,    0
  1394, 19729,19630530,   58,    0
  1394, 19729,19630531,   19,    0
  1394, 19729,19630601,   27,    0
  1394, 19729,19630602,   66,    0
  1394, 19729,19630603,   76,    0
  1394, 19729,19630604,  100,    0
  1394, 19729,19630605,   63,    0
  1394, 19729,19630606,   79,    0
  1394, 19729,19630607,   46,    0
  1394, 19729,19630608,   37,    0
  1394, 19729,19630609,   99,    0
  1394, 19729,19630610,    0,    0
  1394, 19729,19630611,    0,    0
  1394, 19729,19630612,    0,    0
  1394, 19729,19630613,    0,    0
  1394, 19729,19630614,    0,    0
  1394, 19729,19630615,    0,    0
  1394, 19729,19630616,    0,    0
  1394, 19729,19630617,    0,    0
  1394, 19729,19630618,    0,    0
  1394, 19729,19630619,    0,    0
  1394, 19729,19630620,    0,    0
  1394, 19729,19630621,    0,    0
  1394, 19729,19630622,    0,    0
  1394, 19729,19630623,    0,    0
  1394, 19729,19630624,    0,    0
  1394, 19729,19630625,    0,    0
  1394, 19729,19630626,    0,    0
  1394, 19729,19630627,    0,    0
  1394, 19729,19630628,    0,    0
  1394, 19729,19630629,    0,    0
  1394, 19729,19630630,    0,    0
  1394, 19729,19630701,    0,    0
  1394, 19729,19630702,    0,    0
  1394, 19729,19630703,    0,    0
  1394, 19729,19630704,    0,    0
  1394, 19729,19630705,    0,    0
  1394, 19729,19630706,    0,    0
  1394, 19729,19630707,    0,    0
  1394, 19729,19630708,    0,    0
  1394, 19729,19630709,  153,    0
  1394, 19729,19630710,   52,    0
  1394, 19729,19630711,    2,    0
  1394, 19729,19630712,  167,    0
  1394, 19729,19630713,    0,    0
  1394, 19729,19630714,    0,    0
  1394, 19729,19630715,    0,    0
  1394, 19729,19630716,    0,    0
  1394, 19729,19630717,    0,    0
  1394, 19729,19630718,    0,    0
  1394, 19729,19630719,    0,    0
  1394, 19729,19630720,    0,    0
  1394, 19729,19630721,    0,    0
  1394, 19729,19630722,    0,    0
  1394, 19729,19630723,    0,    0
  1394, 19729,19630724,    0,    0
  1394, 19729,19630725,   60,    0
  1394, 19729,19630726,    0,    0
  1394, 19729,19630727,    0,    0
  1394, 19729,19630728,    0,    0
  1394, 19729,19630729,    0,    0
  1394, 19729,19630730,    0,    0
  1394, 19729,19630731,   27,    0
  1394, 19729,19630801,   11,    0
  1394, 19729,19630802,   74,    0
  1394, 19729,19630803,    0,    0
  1394, 19729,19630804,   44,    0
  1394, 19729,19630805,   53,    0
  1394, 19729,19630806,   16,    0
  1394, 19729,19630807,    0,    0
  1394, 19729,19630808,    0,    0
  1394, 19729,19630809,    0,    0
  1394, 19729,19630810,    0,    0
  1394, 19729,19630811,    0,    0
  1394, 19729,19630812,    0,    0
  1394, 19729,19630813,   10,    0
  1394, 19729,19630814,    8,    0
  1394, 19729,19630815,    0,    0
  1394, 19729,19630816,   15,    0
  1394, 19729,19630817,    0,    0
  1394, 19729,19630818,    0,    0
  1394, 19729,19630819,    0,    0
  1394, 19729,19630820,    0,    0
  1394, 19729,19630821,    0,    0
  1394, 19729,19630822,    0,    0
  1394, 19729,19630823,    0,    0
  1394, 19729,19630824,    0,    0
  1394, 19729,19630825,    0,    0
  1394, 19729,19630826,    0,    0
  1394, 19729,19630827,    0,    0
  1394, 19729,19630828,   15,    0
  1394, 19729,19630829,   15,    0
  1394, 19729,19630830,   17,    0
  1394, 19729,19630831,    3,    0
  1394, 19729,19630901,    0,    0
  1394, 19729,19630902,    0,    0
  1394, 19729,19630903,    0,    0
  1394, 19729,19630904,    2,    0
  1394, 19729,19630905,    1,    0
  1394, 19729,19630906,    0,    0
  1394, 19729,19630907,    0,    0
  1394, 19729,19630908,    0,    0
  1394, 19729,19630909,    6,    0
  1394, 19729,19630910,  106,    0
  1394, 19729,19630911,    1,    0
  1394, 19729,19630912,    5,    0
  1394, 19729,19630913,    3,    0
  1394, 19729,19630914,    0,    0
  1394, 19729,19630915,    0,    0
  1394, 19729,19630916,   30,    0
  1394, 19729,19630917,    8,    0
  1394, 19729,19630918,    0,    0
  1394, 19729,19630919,    0,    0
  1394, 19729,19630920,   45,    0
  1394, 19729,19630921,    0,    0
  1394, 19729,19630922,    0,    0
  1394, 19729,19630923,    0,    0
  1394, 19729,19630924,   23,    0
  1394, 19729,19630925,    0,    0
  1394, 19729,19630926,    0,    0
  1394, 19729,19630927,    0,    0
  1394, 19729,19630928,    0,    0
